,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.3950228691101074,0.08888889104127884,2.33994722366333,0.10000000149011612
1,2.346142530441284,0.08148147910833359,2.1870787143707275,0.25555557012557983
2,2.1217310428619385,0.18518517911434174,2.1668736934661865,0.20000000298023224
3,2.0295791625976562,0.18518517911434174,1.891292691230774,0.21111111342906952
4,1.9078949689865112,0.21111111342906952,1.7118903398513794,0.2888889014720917
5,1.8391684293746948,0.21851852536201477,1.6843699216842651,0.3777777850627899
6,1.834312081336975,0.307407408952713,1.8380448818206787,0.2222222238779068
7,1.8129185438156128,0.2370370328426361,1.6214040517807007,0.23333333432674408
8,1.6074854135513306,0.31111112236976624,1.5254567861557007,0.30000001192092896
9,1.679657220840454,0.28518518805503845,2.19877290725708,0.25555557012557983
10,1.7766999006271362,0.27037036418914795,1.6914845705032349,0.30000001192092896
11,1.619554042816162,0.28518518805503845,1.4540425539016724,0.35555556416511536
12,1.5606974363327026,0.32592591643333435,1.590125560760498,0.3444444537162781
13,1.5650593042373657,0.3777777850627899,1.7120245695114136,0.2777777910232544
14,1.570343255996704,0.33703702688217163,1.4664313793182373,0.31111112236976624
15,1.435086965560913,0.3333333432674408,1.2798336744308472,0.41111111640930176
16,1.3792953491210938,0.385185182094574,1.3762503862380981,0.3333333432674408
17,1.314294457435608,0.43703705072402954,1.341192603111267,0.36666667461395264
18,1.2204372882843018,0.4592592716217041,1.5252512693405151,0.3777777850627899
19,1.4863743782043457,0.3481481373310089,1.3353818655014038,0.3777777850627899
20,1.3190821409225464,0.4148148000240326,1.2518877983093262,0.41111111640930176
21,1.3549100160598755,0.36666667461395264,1.1909065246582031,0.4444444477558136
22,1.208804965019226,0.4148148000240326,1.4059830904006958,0.4333333373069763
23,1.285844087600708,0.4037036895751953,1.27309250831604,0.4444444477558136
24,1.187969446182251,0.4851851761341095,1.2394354343414307,0.5
25,1.1372872591018677,0.46666666865348816,1.4848419427871704,0.3777777850627899
26,1.317217469215393,0.4444444477558136,1.2650257349014282,0.3888888955116272
27,1.198286771774292,0.4333333373069763,1.4583057165145874,0.3888888955116272
28,1.352871060371399,0.39259257912635803,1.3069111108779907,0.35555556416511536
29,1.1330454349517822,0.4592592716217041,1.4906725883483887,0.3444444537162781
30,1.1718050241470337,0.48148149251937866,1.1885552406311035,0.46666666865348816
31,1.249958872795105,0.48148149251937866,1.1959638595581055,0.42222222685813904
32,1.1447663307189941,0.5111111402511597,1.0609203577041626,0.5777778029441833
33,1.0038580894470215,0.6000000238418579,1.2007168531417847,0.47777777910232544
34,0.9708195328712463,0.5814814567565918,1.1670888662338257,0.5222222208976746
35,0.9646466374397278,0.6629629731178284,1.041887879371643,0.5444444417953491
36,1.0679917335510254,0.5925925970077515,1.3546504974365234,0.5222222208976746
37,0.9993249773979187,0.6037036776542664,1.398758888244629,0.47777777910232544
38,1.1289981603622437,0.5962963104248047,1.0742710828781128,0.5333333611488342
39,1.0230462551116943,0.5777778029441833,1.4659390449523926,0.41111111640930176
40,1.0156478881835938,0.5925925970077515,0.9916955828666687,0.6000000238418579
41,0.8637502193450928,0.6629629731178284,0.9066174030303955,0.6000000238418579
42,0.8826388716697693,0.6777777671813965,0.9853190183639526,0.6111111044883728
43,0.855924129486084,0.6592592597007751,1.2009891271591187,0.5333333611488342
44,1.356048583984375,0.5259259343147278,1.3677067756652832,0.46666666865348816
45,0.9461656212806702,0.6518518328666687,1.2553699016571045,0.47777777910232544
46,0.9850035309791565,0.5962963104248047,0.8686730861663818,0.6000000238418579
47,0.8597217798233032,0.6592592597007751,0.8626315593719482,0.6333333253860474
48,0.8629443645477295,0.6074073910713196,0.8962460160255432,0.6000000238418579
49,0.7781280279159546,0.6777777671813965,0.9974427819252014,0.6000000238418579
50,0.7764156460762024,0.6518518328666687,0.9176725745201111,0.6111111044883728
51,0.8051297664642334,0.6666666865348816,1.0853757858276367,0.6111111044883728
52,0.7567625641822815,0.6777777671813965,0.9883250594139099,0.6111111044883728
53,0.8744519352912903,0.6814814805984497,1.110979676246643,0.5666666626930237
54,0.8082967400550842,0.6814814805984497,0.8641449809074402,0.6333333253860474
