,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.271437168121338,0.13333334028720856,2.2201406955718994,0.21111111342906952
1,2.1356351375579834,0.17777778208255768,2.0177712440490723,0.2666666805744171
2,1.9046189785003662,0.3185185194015503,1.8057664632797241,0.2888889014720917
3,1.6660373210906982,0.385185182094574,1.59003484249115,0.41111111640930176
4,1.4908664226531982,0.4555555582046509,1.4198416471481323,0.3777777850627899
5,1.3749616146087646,0.4740740656852722,1.342295527458191,0.46666666865348816
6,1.2307848930358887,0.5592592358589172,1.3990321159362793,0.41111111640930176
7,1.1346403360366821,0.6333333253860474,1.2287836074829102,0.6222222447395325
8,1.0912302732467651,0.6074073910713196,1.0623818635940552,0.6555555462837219
9,0.9738995432853699,0.6740740537643433,1.0658084154129028,0.6333333253860474
10,0.9421956539154053,0.6925926208496094,1.02816903591156,0.6111111044883728
11,0.855241596698761,0.729629635810852,0.9266550540924072,0.699999988079071
12,0.7791175246238708,0.7518518567085266,0.9493682980537415,0.6333333253860474
13,0.7205002307891846,0.7740740776062012,0.8949164748191833,0.6777777671813965
14,0.7293923497200012,0.7592592835426331,0.8213277459144592,0.6666666865348816
15,0.6555453538894653,0.7740740776062012,0.7566269636154175,0.6777777671813965
16,0.6273088455200195,0.7962962985038757,0.8521844744682312,0.699999988079071
17,0.6255677342414856,0.7925925850868225,0.75141441822052,0.7222222089767456
18,0.6779211759567261,0.7777777910232544,0.7458329796791077,0.699999988079071
19,0.6043510437011719,0.8037037253379822,0.7510479688644409,0.6777777671813965
20,0.602051317691803,0.7814815044403076,0.6036624312400818,0.7333333492279053
21,0.48461389541625977,0.8703703880310059,0.7513387203216553,0.7333333492279053
22,0.48160749673843384,0.8629629611968994,0.7003315687179565,0.7333333492279053
23,0.478217750787735,0.8481481671333313,0.6886551976203918,0.7222222089767456
24,0.4637921154499054,0.8333333134651184,0.6337515711784363,0.7111111283302307
25,0.4825614094734192,0.8481481671333313,0.5420201420783997,0.7111111283302307
26,0.4475269913673401,0.8703703880310059,0.5626642107963562,0.800000011920929
27,0.468703031539917,0.8518518805503845,0.7432017922401428,0.6777777671813965
28,0.4167620539665222,0.8592592477798462,0.6929041743278503,0.6666666865348816
29,0.38500478863716125,0.885185182094574,0.6040007472038269,0.7444444298744202
30,0.3606642782688141,0.8888888955116272,0.7919920086860657,0.644444465637207
31,0.38202646374702454,0.8814814686775208,0.5312945246696472,0.7666666507720947
32,0.4212697148323059,0.8481481671333313,0.9078897833824158,0.6666666865348816
33,0.41365477442741394,0.8666666746139526,0.5787917971611023,0.7666666507720947
34,0.3859518766403198,0.8814814686775208,0.5281762480735779,0.7666666507720947
35,0.35316142439842224,0.9037036895751953,0.7191407084465027,0.7333333492279053
36,0.31067410111427307,0.9074074029922485,0.5495480298995972,0.7333333492279053
