,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.296271324157715,0.1518518477678299,2.223053216934204,0.12222222238779068
1,2.0416181087493896,0.17407406866550446,1.7885076999664307,0.3444444537162781
2,1.753991723060608,0.3296296298503876,1.6371073722839355,0.3222222328186035
3,1.6148550510406494,0.3777777850627899,1.5114448070526123,0.3444444537162781
4,1.4695756435394287,0.4592592716217041,1.4469324350357056,0.41111111640930176
5,1.4203495979309082,0.45185184478759766,1.3119467496871948,0.47777777910232544
6,1.3080241680145264,0.5259259343147278,1.1744098663330078,0.5222222208976746
7,1.1665773391723633,0.529629647731781,1.12554931640625,0.5222222208976746
8,1.0560508966445923,0.6111111044883728,1.0029406547546387,0.5777778029441833
9,1.1343907117843628,0.5888888835906982,0.9831674098968506,0.644444465637207
10,1.0130364894866943,0.6222222447395325,0.8588094115257263,0.7222222089767456
11,0.9637395739555359,0.6370370388031006,0.8831034302711487,0.6555555462837219
12,0.899604082107544,0.6777777671813965,0.880537748336792,0.6333333253860474
13,0.8318399786949158,0.7222222089767456,0.8701595067977905,0.699999988079071
14,0.756147027015686,0.7185184955596924,0.975669264793396,0.644444465637207
15,0.883734405040741,0.6629629731178284,0.922520637512207,0.5888888835906982
16,0.8088065981864929,0.6814814805984497,0.792777419090271,0.644444465637207
17,0.7363991141319275,0.7518518567085266,0.8787562251091003,0.6777777671813965
18,0.6459229588508606,0.7629629373550415,0.914972186088562,0.6555555462837219
19,0.6641814708709717,0.7444444298744202,0.7783666849136353,0.6333333253860474
20,0.640542209148407,0.7481481432914734,0.8546764850616455,0.6888889074325562
21,0.6675562858581543,0.7370370626449585,0.740226149559021,0.6333333253860474
22,0.6222621202468872,0.7814815044403076,0.8697890639305115,0.7666666507720947
23,0.6435186266899109,0.7629629373550415,0.7622824907302856,0.6888889074325562
24,0.5948229432106018,0.800000011920929,0.8066173195838928,0.7333333492279053
25,0.5654720067977905,0.8148148059844971,0.7366828322410583,0.7111111283302307
26,0.6083959937095642,0.8148148059844971,0.7957085371017456,0.699999988079071
27,0.5316240787506104,0.7888888716697693,0.7600019574165344,0.699999988079071
28,0.5199326872825623,0.800000011920929,0.8595858812332153,0.699999988079071
29,0.5576127171516418,0.8037037253379822,0.8405570387840271,0.6888889074325562
30,0.5071406960487366,0.8111110925674438,0.6762765049934387,0.7555555701255798
31,0.4776897430419922,0.8407407402992249,0.7844892144203186,0.6888889074325562
32,0.4577019214630127,0.8222222328186035,0.7533270716667175,0.699999988079071
33,0.46807610988616943,0.8259259462356567,0.8542605638504028,0.699999988079071
34,0.5306562185287476,0.8333333134651184,0.8398443460464478,0.6666666865348816
35,0.5423678755760193,0.8037037253379822,0.7628452777862549,0.7111111283302307
36,0.4649905562400818,0.8407407402992249,0.6657315492630005,0.7333333492279053
37,0.3897106945514679,0.8481481671333313,0.7478315830230713,0.6888889074325562
38,0.39521998167037964,0.855555534362793,0.6606858372688293,0.699999988079071
39,0.4201948046684265,0.8518518805503845,0.8397694230079651,0.6888889074325562
40,0.4161260724067688,0.8407407402992249,0.6521927118301392,0.7111111283302307
41,0.34463655948638916,0.8888888955116272,0.7516622543334961,0.7222222089767456
42,0.40422436594963074,0.8592592477798462,0.7118328809738159,0.6888889074325562
